NAME,HUMIDITY,LIGHT,NO_MAX,NO_MIN,NO2_MAX,NO2_MIN,OZONE_MAX,OZONE_MIN,PM10_MAX,PM10_MIN,PM2_MAX,PM2_MIN,SO2_MAX,SO2_MIN,CO_MAX,CO_MIN,CO2_MAX,CO2_MIN,SOUND,TEMPRATURE_MAX,TEMPRATURE_MIN,UV_MAX,UV_MIN,AIR_PRESSURE,LASTUPDATEDATETIME,Lattitude,Longitude
Karve Statue Square_5,23.322,3.85,0,0,73,62,29,0,19,16,15,14,6,2,125,72,29,29,63.831,35,24,1,0.1,0.935,17/04/19 16:03,18.5017272,73.8135954
Hadapsar_Gadital_01,23.516,1.791,0,0,121,102,16,0,23,19,18,15,9,6,139,98,29,29,72.984,35,25,0.6,0.1,0.935,17/04/19 16:03,18.5018335,73.9414776
Rajashri_Shahu_Bus_stand_19,25.746,2.345,0,0,62,45,31,0,21,17,17,14,6,3,52,35,29,0,75.351,35,23,3.8,0.1,0.932,17/04/19 16:03,18.4822385,73.8580916
PMPML_Bus_Depot_Deccan_15,21.79,12.9,0,0,95,76,19,0,23,18,18,15,7,3,122,47,29,29,73.751,36,24,5.1,0.1,0.937,17/04/19 16:03,18.4517156,73.8561703
Lullanagar_Square_14,21.17,4.107,0,0,81,63,34,0,23,18,18,15,5,2,106,58,29,16,66,37,24,0.7,0.1,0.93,17/04/19 16:03,18.4873065,73.8856497
Pune Railway Station_28,25.32,8.178,0,0,90,64,25,0,22,13,18,11,7,2,94,46,29,29,83.328,37,24,6.1,0.1,0.937,17/04/19 16:03,18.5250661,73.7929274
Goodluck Square_Cafe_23,21.739,1.668,0,0,84,69,15,0,25,20,20,17,5,3,107,48,29,29,59.271,37,25,1.6,0.1,0.936,17/04/19 16:03,18.5343565,73.8260579
Chitale Bandhu Corner_41,20.711,64.513,0,0,61,42,27,0,25,13,20,11,5,2,114,48,29,29,75.211,37,24,5.4,0.1,0.935,17/04/19 16:18,18.51557,73.8243931
Hadapsar_Gadital_01,23.516,1.971,0,0,121,102,16,0,23,19,18,15,9,6,139,98,29,29,72.984,35,25,0.6,0.1,0.935,17/04/19 16:18,18.5018335,73.9414776
Karve Statue Square_5,23.322,3.91,0,0,73,62,29,0,19,16,15,14,6,2,125,72,29,29,63.831,35,24,1,0.1,0.935,17/04/19 16:19,18.5017272,73.8135954
Lullanagar_Square_14,21.17,1.809,0,0,81,63,34,0,23,18,18,15,5,2,106,58,29,16,66,37,24,0.7,0.1,0.93,17/04/19 16:19,18.4873065,73.8856497
PMPML_Bus_Depot_Deccan_15,21.79,12.809,0,0,95,76,19,0,23,18,18,15,7,3,122,47,29,29,73.751,36,24,5.1,0.1,0.937,17/04/19 16:19,18.4517156,73.8561703
Goodluck Square_Cafe_23,21.739,1.952,0,0,84,69,15,0,25,20,20,17,5,3,107,48,29,29,59.271,37,25,1.6,0.1,0.936,17/04/19 16:19,18.5343565,73.8260579
Pune Railway Station_28,25.32,7.987,0,0,90,64,25,0,22,13,18,11,7,2,94,46,29,29,83.328,37,24,6.1,0.1,0.937,17/04/19 16:19,18.5250661,73.7929274
Karve Statue Square_5,31.411,3.591,0,0,73,62,29,0,20,16,16,14,7,2,125,72,29,29,63.753,35,24,1,0.1,0.935,17/04/19 16:33,18.5017272,73.8135954
Goodluck Square_Cafe_23,26.918,1.932,0,0,83,69,15,0,27,20,21,17,5,3,107,48,29,29,59.182,37,25,1.6,0.1,0.937,17/04/19 16:33,18.5343565,73.8260579
Hadapsar_Gadital_01,29.981,2.218,0,0,120,102,16,0,24,19,19,15,9,6,139,98,29,29,73.234,35,25,0.6,0.1,0.935,17/04/19 16:33,18.5018335,73.9414776
Chitale Bandhu Corner_41,26.61,58.84,0,0,60,42,27,0,26,13,20,11,5,2,119,48,29,29,74.232,37,24,5.4,0.1,0.935,17/04/19 16:33,18.51557,73.8243931
Pune Railway Station_28,32.87,7.953,0,0,87,58,25,0,21,13,17,11,7,2,92,46,29,29,81.784,37,24,6.1,0.1,0.938,17/04/19 16:33,18.5250661,73.7929274
PMPML_Bus_Depot_Deccan_15,28.209,12.971,0,0,93,76,19,0,24,18,19,15,7,3,120,47,29,29,71.806,36,24,5.1,0.1,0.938,17/04/19 16:33,18.4517156,73.8561703
Rajashri_Shahu_Bus_stand_19,30.62,2.391,0,0,61,45,31,0,22,17,18,14,6,3,59,35,29,0,77.267,35,23,3.8,0.1,0.933,17/04/19 16:33,18.4822385,73.8580916
Lullanagar_Square_14,25.471,1.512,0,0,82,63,34,0,24,18,19,15,5,2,106,58,29,16,63.82,37,24,0.7,0.1,0.931,17/04/19 16:33,18.4873065,73.8856497
Chitale Bandhu Corner_41,26.61,54.417,0,0,60,42,27,0,26,13,20,11,5,2,119,48,29,29,74.232,37,24,5.4,0.1,0.935,17/04/19 16:48,18.51557,73.8243931
Goodluck Square_Cafe_23,26.918,1.919,0,0,83,69,15,0,27,20,21,17,5,3,107,48,29,29,59.182,37,25,1.6,0.1,0.937,17/04/19 16:48,18.5343565,73.8260579
Lullanagar_Square_14,25.471,1.657,0,0,82,63,34,0,24,18,19,15,5,2,106,58,29,16,63.82,37,24,0.7,0.1,0.931,17/04/19 16:48,18.4873065,73.8856497
PMPML_Bus_Depot_Deccan_15,28.209,13.063,0,0,93,76,19,0,24,18,19,15,7,3,120,47,29,29,71.806,36,24,5.1,0.1,0.938,17/04/19 16:48,18.4517156,73.8561703
Hadapsar_Gadital_01,29.981,2.608,0,0,120,102,16,0,24,19,19,15,9,6,139,98,29,29,73.234,35,25,0.6,0.1,0.935,17/04/19 16:48,18.5018335,73.9414776
Karve Statue Square_5,31.411,3.433,0,0,73,62,29,0,20,16,16,14,7,2,125,72,29,29,63.753,35,24,1,0.1,0.935,17/04/19 16:48,18.5017272,73.8135954
Rajashri_Shahu_Bus_stand_19,30.62,2.329,0,0,61,45,31,0,22,17,18,14,6,3,59,35,29,0,77.267,35,23,3.8,0.1,0.933,17/04/19 16:49,18.4822385,73.8580916
Pune Railway Station_28,32.87,7.998,0,0,87,58,25,0,21,13,17,11,7,2,92,46,29,29,81.784,37,24,6.1,0.1,0.938,17/04/19 16:49,18.5250661,73.7929274
Chitale Bandhu Corner_41,26.61,52.756,0,0,60,42,27,0,26,13,20,11,5,2,119,48,29,29,74.232,37,24,5.4,0.1,0.935,17/04/19 17:03,18.51557,73.8243931
Karve Statue Square_5,31.411,2.982,0,0,73,62,29,0,20,16,16,14,7,2,125,72,29,29,63.753,35,24,1,0.1,0.935,17/04/19 17:03,18.5017272,73.8135954
Hadapsar_Gadital_01,29.981,2.994,0,0,120,102,16,0,24,19,19,15,9,6,139,98,29,29,73.234,35,25,0.6,0.1,0.935,17/04/19 17:03,18.5018335,73.9414776
Goodluck Square_Cafe_23,26.918,1.893,0,0,83,69,15,0,27,20,21,17,5,3,107,48,29,29,59.182,37,25,1.6,0.1,0.937,17/04/19 17:03,18.5343565,73.8260579
Rajashri_Shahu_Bus_stand_19,30.62,2.397,0,0,61,45,31,0,22,17,18,14,6,3,59,35,29,0,77.267,35,23,3.8,0.1,0.933,17/04/19 17:03,18.4822385,73.8580916
Lullanagar_Square_14,25.471,1.622,0,0,82,63,34,0,24,18,19,15,5,2,106,58,29,16,63.82,37,24,0.7,0.1,0.931,17/04/19 17:03,18.4873065,73.8856497
PMPML_Bus_Depot_Deccan_15,28.209,13.147,0,0,93,76,19,0,24,18,19,15,7,3,120,47,29,29,71.806,36,24,5.1,0.1,0.938,17/04/19 17:03,18.4517156,73.8561703
Pune Railway Station_28,32.87,7.881,0,0,87,58,25,0,21,13,17,11,7,2,92,46,29,29,81.784,37,24,6.1,0.1,0.938,17/04/19 17:03,18.5250661,73.7929274
Hadapsar_Gadital_01,29.981,2.628,0,0,120,102,16,0,24,19,19,15,9,6,139,98,29,29,73.234,35,25,0.6,0.1,0.935,17/04/19 17:19,18.5018335,73.9414776
Goodluck Square_Cafe_23,26.918,1.868,0,0,83,69,15,0,27,20,21,17,5,3,107,48,29,29,59.182,37,25,1.6,0.1,0.937,17/04/19 17:19,18.5343565,73.8260579
Chitale Bandhu Corner_41,26.61,52.948,0,0,60,42,27,0,26,13,20,11,5,2,119,48,29,29,74.232,37,24,5.4,0.1,0.935,17/04/19 17:19,18.51557,73.8243931
PMPML_Bus_Depot_Deccan_15,28.209,13.027,0,0,93,76,19,0,24,18,19,15,7,3,120,47,29,29,71.806,36,24,5.1,0.1,0.938,17/04/19 17:19,18.4517156,73.8561703
Karve Statue Square_5,31.411,1.344,0,0,73,62,29,0,20,16,16,14,7,2,125,72,29,29,63.753,35,24,1,0.1,0.935,17/04/19 17:19,18.5017272,73.8135954
Lullanagar_Square_14,25.471,1.518,0,0,82,63,34,0,24,18,19,15,5,2,106,58,29,16,63.82,37,24,0.7,0.1,0.931,17/04/19 17:19,18.4873065,73.8856497
Pune Railway Station_28,32.87,7.758,0,0,87,58,25,0,21,13,17,11,7,2,92,46,29,29,81.784,37,24,6.1,0.1,0.938,17/04/19 17:19,18.5250661,73.7929274
Chitale Bandhu Corner_41,36.442,52.715,0,0,59,42,27,0,27,13,21,11,5,2,123,48,29,29,71.782,37,24,5.4,0.1,0.936,17/04/19 17:33,18.51557,73.8243931
Rajashri_Shahu_Bus_stand_19,40.024,2.448,0,0,60,45,31,0,24,17,19,14,6,3,66,35,29,0,76.002,35,23,3.8,0.1,0.934,17/04/19 17:33,18.4822385,73.8580916
Karve Statue Square_5,41.431,1.25,0,0,72,62,29,0,22,16,17,14,7,2,125,72,29,29,63.214,35,24,1,0.1,0.936,17/04/19 17:33,18.5017272,73.8135954
Lullanagar_Square_14,34.183,1.441,0,0,85,63,34,0,25,18,20,15,5,2,105,58,29,16,64.559,37,24,0.7,0.1,0.932,17/04/19 17:33,18.4873065,73.8856497
Goodluck Square_Cafe_23,36.8,1.616,0,0,82,69,15,0,28,20,22,17,6,3,107,48,29,29,58.608,37,25,1.6,0.1,0.938,17/04/19 17:33,18.5343565,73.8260579
Hadapsar_Gadital_01,39.682,2.76,0,0,119,102,16,0,25,19,20,15,10,6,139,98,29,29,74.23,35,25,0.6,0.1,0.936,17/04/19 17:33,18.5018335,73.9414776
PMPML_Bus_Depot_Deccan_15,38.125,12.949,0,0,92,76,19,0,25,18,20,15,7,3,119,47,29,29,75.83,36,24,5.1,0.1,0.938,17/04/19 17:33,18.4517156,73.8561703
Pune Railway Station_28,43.29,7.815,0,0,85,58,25,0,20,13,17,11,8,2,89,46,29,29,79.489,37,24,6.1,0.1,0.938,17/04/19 17:33,18.5250661,73.7929274
Chitale Bandhu Corner_41,36.442,52.665,0,0,59,42,27,0,27,13,21,11,5,2,123,48,29,29,71.782,37,24,5.4,0.1,0.936,17/04/19 17:48,18.51557,73.8243931
Rajashri_Shahu_Bus_stand_19,40.024,2.345,0,0,60,45,31,0,24,17,19,14,6,3,66,35,29,0,76.002,35,23,3.8,0.1,0.934,17/04/19 17:48,18.4822385,73.8580916
Hadapsar_Gadital_01,39.682,2.714,0,0,119,102,16,0,25,19,20,15,10,6,139,98,29,29,74.23,35,25,0.6,0.1,0.936,17/04/19 17:48,18.5018335,73.9414776
Karve Statue Square_5,41.431,1.014,0,0,72,62,29,0,22,16,17,14,7,2,125,72,29,29,63.214,35,24,1,0.1,0.936,17/04/19 17:48,18.5017272,73.8135954
Lullanagar_Square_14,34.183,1.428,0,0,85,63,34,0,25,18,20,15,5,2,105,58,29,16,64.559,37,24,0.7,0.1,0.932,17/04/19 17:48,18.4873065,73.8856497
Pune Railway Station_28,43.29,8.052,0,0,85,58,25,0,20,13,17,11,8,2,89,46,29,29,79.489,37,24,6.1,0.1,0.938,17/04/19 17:48,18.5250661,73.7929274
Goodluck Square_Cafe_23,36.8,1.47,0,0,82,69,15,0,28,20,22,17,6,3,107,48,29,29,58.608,37,25,1.6,0.1,0.938,17/04/19 17:48,18.5343565,73.8260579
PMPML_Bus_Depot_Deccan_15,38.125,12.226,0,0,92,76,19,0,25,18,20,15,7,3,119,47,29,29,75.83,36,24,5.1,0.1,0.938,17/04/19 17:48,18.4517156,73.8561703
Rajashri_Shahu_Bus_stand_19,40.024,2.353,0,0,60,45,31,0,24,17,19,14,6,3,66,35,29,0,76.002,35,23,3.8,0.1,0.934,17/04/19 18:03,18.4822385,73.8580916
Lullanagar_Square_14,34.183,1.229,0,0,85,63,34,0,25,18,20,15,5,2,105,58,29,16,64.559,37,24,0.7,0.1,0.932,17/04/19 18:03,18.4873065,73.8856497
BopadiSquare_65,46.432,,0,0,62,33,25,0,24,14,20,12,10,4,124,101,29,29,72.397,37,24,5.8,0.1,0.939,17/04/19 18:03,18.5594267,73.8286556
Pune Railway Station_28,43.29,8.074,0,0,85,58,25,0,20,13,17,11,8,2,89,46,29,29,79.489,37,24,6.1,0.1,0.938,17/04/19 18:03,18.5250661,73.7929274
Chitale Bandhu Corner_41,36.442,52.891,0,0,59,42,27,0,27,13,21,11,5,2,123,48,29,29,71.782,37,24,5.4,0.1,0.936,17/04/19 18:03,18.51557,73.8243931
Goodluck Square_Cafe_23,36.8,1.503,0,0,82,69,15,0,28,20,22,17,6,3,107,48,29,29,58.608,37,25,1.6,0.1,0.938,17/04/19 18:03,18.5343565,73.8260579
Karve Statue Square_5,41.431,0.99,0,0,72,62,29,0,22,16,17,14,7,2,125,72,29,29,63.214,35,24,1,0.1,0.936,17/04/19 18:03,18.5017272,73.8135954
PMPML_Bus_Depot_Deccan_15,38.125,12.15,0,0,92,76,19,0,25,18,20,15,7,3,119,47,29,29,75.83,36,24,5.1,0.1,0.938,17/04/19 18:03,18.4517156,73.8561703
Hadapsar_Gadital_01,39.682,2.8,0,0,119,102,16,0,25,19,20,15,10,6,139,98,29,29,74.23,35,25,0.6,0.1,0.936,17/04/19 18:03,18.5018335,73.9414776
Chitale Bandhu Corner_41,36.442,52.388,0,0,59,42,27,0,27,13,21,11,5,2,123,48,29,29,71.782,37,24,5.4,0.1,0.936,17/04/19 18:19,18.51557,73.8243931
Lullanagar_Square_14,34.183,1.138,0,0,85,63,34,0,25,18,20,15,5,2,105,58,29,16,64.559,37,24,0.7,0.1,0.932,17/04/19 18:19,18.4873065,73.8856497
Karve Statue Square_5,41.431,0.961,0,0,72,62,29,0,22,16,17,14,7,2,125,72,29,29,63.214,35,24,1,0.1,0.936,17/04/19 18:19,18.5017272,73.8135954
PMPML_Bus_Depot_Deccan_15,38.125,12.064,0,0,92,76,19,0,25,18,20,15,7,3,119,47,29,29,75.83,36,24,5.1,0.1,0.938,17/04/19 18:19,18.4517156,73.8561703
Goodluck Square_Cafe_23,36.8,1.464,0,0,82,69,15,0,28,20,22,17,6,3,107,48,29,29,58.608,37,25,1.6,0.1,0.938,17/04/19 18:19,18.5343565,73.8260579
Hadapsar_Gadital_01,39.682,1.935,0,0,119,102,16,0,25,19,20,15,10,6,139,98,29,29,74.23,35,25,0.6,0.1,0.936,17/04/19 18:19,18.5018335,73.9414776
Rajashri_Shahu_Bus_stand_19,40.024,2.223,0,0,60,45,31,0,24,17,19,14,6,3,66,35,29,0,76.002,35,23,3.8,0.1,0.934,17/04/19 18:19,18.4822385,73.8580916
Pune Railway Station_28,43.29,8.165,0,0,85,58,25,0,20,13,17,11,8,2,89,46,29,29,79.489,37,24,6.1,0.1,0.938,17/04/19 18:19,18.5250661,73.7929274
Chitale Bandhu Corner_41,42.063,52.305,0,0,58,42,27,0,28,13,22,11,5,2,124,48,29,29,69.302,37,24,,,0.936,17/04/19 18:33,18.51557,73.8243931
Rajashri_Shahu_Bus_stand_19,45.997,2.187,0,0,59,45,31,0,25,17,19,14,6,3,70,35,29,0,73.134,35,23,,,0.934,17/04/19 18:33,18.4822385,73.8580916
PMPML_Bus_Depot_Deccan_15,43.455,11.185,0,0,91,76,19,0,26,18,20,15,8,4,117,47,29,29,79.143,36,24,,,0.938,17/04/19 18:33,18.4517156,73.8561703
Karve Statue Square_5,45.509,0.763,0,0,73,62,29,0,23,16,18,14,7,2,127,72,29,29,62.898,35,24,,,0.936,17/04/19 18:33,18.5017272,73.8135954
Goodluck Square_Cafe_23,42.481,1.489,0,0,80,69,15,0,29,20,22,17,6,3,107,48,29,29,57.948,37,25,,,0.938,17/04/19 18:33,18.5343565,73.8260579
Hadapsar_Gadital_01,45.013,2.044,0,0,118,102,16,0,26,19,20,15,10,6,139,98,29,29,68.8,35,25,,,0.936,17/04/19 18:33,18.5018335,73.9414776
Pune Railway Station_28,46.328,7.766,0,0,82,58,25,0,19,13,16,11,8,2,85,46,29,29,79.077,37,24,,,0.938,17/04/19 18:33,18.5250661,73.7929274
Lullanagar_Square_14,41.617,1.119,0,0,87,63,34,0,26,18,20,15,5,2,105,58,29,16,62.453,37,24,,,0.932,17/04/19 18:33,18.4873065,73.8856497
Goodluck Square_Cafe_23,42.481,1.506,0,0,80,69,15,0,29,20,22,17,6,3,107,48,29,29,57.948,37,25,,,0.938,17/04/19 18:48,18.5343565,73.8260579
Hadapsar_Gadital_01,45.013,2.561,0,0,118,102,16,0,26,19,20,15,10,6,139,98,29,29,68.8,35,25,,,0.936,17/04/19 18:48,18.5018335,73.9414776
Karve Statue Square_5,45.509,0.717,0,0,73,62,29,0,23,16,18,14,7,2,127,72,29,29,62.898,35,24,,,0.936,17/04/19 18:48,18.5017272,73.8135954
PMPML_Bus_Depot_Deccan_15,43.455,10.418,0,0,91,76,19,0,26,18,20,15,8,4,117,47,29,29,79.143,36,24,,,0.938,17/04/19 18:49,18.4517156,73.8561703
Chitale Bandhu Corner_41,42.063,52.376,0,0,58,42,27,0,28,13,22,11,5,2,124,48,29,29,69.302,37,24,,,0.936,17/04/19 18:48,18.51557,73.8243931
Rajashri_Shahu_Bus_stand_19,45.997,2.194,0,0,59,45,31,0,25,17,19,14,6,3,70,35,29,0,73.134,35,23,,,0.934,17/04/19 18:48,18.4822385,73.8580916
Pune Railway Station_28,46.328,7.264,0,0,82,58,25,0,19,13,16,11,8,2,85,46,29,29,79.077,37,24,,,0.938,17/04/19 18:48,18.5250661,73.7929274
Lullanagar_Square_14,41.617,0.987,0,0,87,63,34,0,26,18,20,15,5,2,105,58,29,16,62.453,37,24,,,0.932,17/04/19 18:49,18.4873065,73.8856497
PMPML_Bus_Depot_Deccan_15,43.455,10.452,0,0,91,76,19,0,26,18,20,15,8,4,117,47,29,29,79.143,36,24,,,0.938,17/04/19 19:03,18.4517156,73.8561703
Hadapsar_Gadital_01,45.013,2.421,0,0,118,102,16,0,26,19,20,15,10,6,139,98,29,29,68.8,35,25,,,0.936,17/04/19 19:03,18.5018335,73.9414776
Lullanagar_Square_14,41.617,0.962,0,0,87,63,34,0,26,18,20,15,5,2,105,58,29,16,62.453,37,24,,,0.932,17/04/19 19:03,18.4873065,73.8856497
Goodluck Square_Cafe_23,42.481,1.465,0,0,80,69,15,0,29,20,22,17,6,3,107,48,29,29,57.948,37,25,,,0.938,17/04/19 19:03,18.5343565,73.8260579
Chitale Bandhu Corner_41,42.063,52.752,0,0,58,42,27,0,28,13,22,11,5,2,124,48,29,29,69.302,37,24,,,0.936,17/04/19 19:03,18.51557,73.8243931
Pune Railway Station_28,46.328,7.45,0,0,82,58,25,0,19,13,16,11,8,2,85,46,29,29,79.077,37,24,,,0.938,17/04/19 19:03,18.5250661,73.7929274
Karve Statue Square_5,45.509,0.64,0,0,73,62,29,0,23,16,18,14,7,2,127,72,29,29,62.898,35,24,,,0.936,17/04/19 19:03,18.5017272,73.8135954
Rajashri_Shahu_Bus_stand_19,45.997,2.241,0,0,59,45,31,0,25,17,19,14,6,3,70,35,29,0,73.134,35,23,,,0.934,17/04/19 19:03,18.4822385,73.8580916
Chitale Bandhu Corner_41,43.252,52.682,0,0,56,42,27,0,29,13,22,11,5,3,124,48,29,29,63.407,37,24,0,0,0.935,17/04/19 20:33,18.51557,73.8243931
Karve Statue Square_5,49.32,0.549,0,0,75,62,29,0,24,16,18,14,7,3,127,72,29,29,61.973,35,24,0,0,0.935,17/04/19 20:33,18.5017272,73.8135954
Hadapsar_Gadital_01,44.059,0.733,0,0,116,102,16,0,27,19,21,15,10,7,135,98,29,29,70.363,35,25,0,0,0.935,17/04/19 20:33,18.5018335,73.9414776
Lullanagar_Square_14,46.946,0.755,0,0,87,63,34,0,27,18,21,15,5,3,102,58,29,16,65.063,37,24,0,0,0.931,17/04/19 20:33,18.4873065,73.8856497
PMPML_Bus_Depot_Deccan_15,44.958,10.443,0,0,90,76,19,0,27,18,21,15,8,4,119,47,29,29,78.627,36,24,0,0,0.938,17/04/19 20:33,18.4517156,73.8561703
Goodluck Square_Cafe_23,44.954,1.558,0,0,80,69,15,0,29,20,23,17,6,4,107,48,29,29,56.86,37,25,0,0,0.937,17/04/19 20:33,18.5343565,73.8260579
Pune Railway Station_28,47.567,6.55,0,0,79,58,25,0,18,13,15,11,8,3,82,46,29,29,75.797,37,24,0,0,0.938,17/04/19 20:33,18.5250661,73.7929274
Rajashri_Shahu_Bus_stand_19,53.431,2.229,0,0,58,45,31,0,25,17,20,14,6,3,73,35,29,0,76.372,35,23,0,0,0.933,17/04/19 20:33,18.4822385,73.8580916
Chitale Bandhu Corner_41,43.176,52.69,0,0,56,42,27,0,29,13,22,11,5,3,124,48,29,29,63.279,37,24,0,0,0.935,17/04/19 20:48,18.51557,73.8243931
BopadiSquare_65,52.656,1.118,0,0,62,33,25,0,24,14,20,12,10,4,124,101,29,29,67.77,37,24,0,0,0.938,17/04/19 20:48,18.5594267,73.8286556
PMPML_Bus_Depot_Deccan_15,44.913,10.433,0,0,90,76,19,0,27,18,21,15,8,4,119,47,29,29,78.316,36,24,0,0,0.938,17/04/19 20:48,18.4517156,73.8561703
Hadapsar_Gadital_01,44.148,0.782,0,0,116,102,16,0,27,19,21,15,10,7,135,98,29,29,70.31,35,25,0,0,0.935,17/04/19 20:48,18.5018335,73.9414776
Lullanagar_Square_14,47.028,0.754,0,0,87,63,34,0,27,18,21,15,5,3,102,58,29,16,65.153,37,24,0,0,0.931,17/04/19 20:48,18.4873065,73.8856497
Karve Statue Square_5,49.395,0.556,0,0,75,62,29,0,24,16,18,14,7,3,127,72,29,29,61.956,35,24,0,0,0.935,17/04/19 20:48,18.5017272,73.8135954
Goodluck Square_Cafe_23,44.954,1.552,0,0,80,69,15,0,29,20,23,17,6,4,107,48,29,29,56.86,37,25,0,0,0.937,17/04/19 20:48,18.5343565,73.8260579
Pune Railway Station_28,47.604,6.339,0,0,79,58,25,0,18,13,15,11,8,3,82,46,29,29,75.785,37,24,0,0,0.938,17/04/19 20:48,18.5250661,73.7929274
Rajashri_Shahu_Bus_stand_19,53.431,2.215,0,0,58,45,31,0,25,17,20,14,6,3,73,35,29,0,76.372,35,23,0,0,0.933,17/04/19 20:48,18.4822385,73.8580916
Lullanagar_Square_14,47.028,0.762,0,0,87,63,34,0,27,18,21,15,5,3,102,58,29,16,65.153,37,24,0,0,0.931,17/04/19 21:04,18.4873065,73.8856497
Goodluck Square_Cafe_23,44.954,1.55,0,0,80,69,15,0,29,20,23,17,6,4,107,48,29,29,56.86,37,25,0,0,0.937,17/04/19 21:04,18.5343565,73.8260579
Karve Statue Square_5,49.395,0.533,0,0,75,62,29,0,24,16,18,14,7,3,127,72,29,29,61.956,35,24,0,0,0.935,17/04/19 21:04,18.5017272,73.8135954
BopadiSquare_65,52.543,,0,0,62,33,25,0,24,14,20,12,10,4,124,101,29,29,68.459,37,24,0,0,0.938,17/04/19 21:04,18.5594267,73.8286556
Hadapsar_Gadital_01,44.148,0.833,0,0,116,102,16,0,27,19,21,15,10,7,135,98,29,29,70.31,35,25,0,0,0.935,17/04/19 21:04,18.5018335,73.9414776
Chitale Bandhu Corner_41,43.176,53.052,0,0,56,42,27,0,29,13,22,11,5,3,124,48,29,29,63.279,37,24,0,0,0.935,17/04/19 21:04,18.51557,73.8243931
Pune Railway Station_28,47.604,6.311,0,0,79,58,25,0,18,13,15,11,8,3,82,46,29,29,75.785,37,24,0,0,0.938,17/04/19 21:04,18.5250661,73.7929274
Rajashri_Shahu_Bus_stand_19,53.431,2.22,0,0,58,45,31,0,25,17,20,14,6,3,73,35,29,0,76.372,35,23,0,0,0.933,17/04/19 21:04,18.4822385,73.8580916
PMPML_Bus_Depot_Deccan_15,44.913,10.432,0,0,90,76,19,0,27,18,21,15,8,4,119,47,29,29,78.316,36,24,0,0,0.938,17/04/19 21:04,18.4517156,73.8561703
Lullanagar_Square_14,47.028,0.774,0,0,87,63,34,0,27,18,21,15,5,3,102,58,29,16,65.153,37,24,0,0,0.931,17/04/19 21:19,18.4873065,73.8856497
Hadapsar_Gadital_01,44.148,0.783,0,0,116,102,16,0,27,19,21,15,10,7,135,98,29,29,70.31,35,25,0,0,0.935,17/04/19 21:19,18.5018335,73.9414776
Goodluck Square_Cafe_23,44.954,1.55,0,0,80,69,15,0,29,20,23,17,6,4,107,48,29,29,56.86,37,25,0,0,0.937,17/04/19 21:19,18.5343565,73.8260579
BopadiSquare_65,52.231,,0,0,62,33,25,0,24,14,20,12,10,4,124,101,29,29,68.694,37,24,0,0,0.938,17/04/19 21:19,18.5594267,73.8286556
PMPML_Bus_Depot_Deccan_15,44.913,10.442,0,0,90,76,19,0,27,18,21,15,8,4,119,47,29,29,78.316,36,24,0,0,0.938,17/04/19 21:19,18.4517156,73.8561703
Rajashri_Shahu_Bus_stand_19,53.431,2.231,0,0,58,45,31,0,25,17,20,14,6,3,73,35,29,0,76.372,35,23,0,0,0.933,17/04/19 21:19,18.4822385,73.8580916
Pune Railway Station_28,47.604,6.448,0,0,79,58,25,0,18,13,15,11,8,3,82,46,29,29,75.785,37,24,0,0,0.938,17/04/19 21:19,18.5250661,73.7929274
Chitale Bandhu Corner_41,43.176,53.006,0,0,56,42,27,0,29,13,22,11,5,3,124,48,29,29,63.279,37,24,0,0,0.935,17/04/19 21:19,18.51557,73.8243931
Hadapsar_Gadital_01,46.196,0.788,0,0,116,102,16,0,28,19,22,15,11,7,127,98,29,29,71.125,35,25,0,0,0.935,17/04/19 21:33,18.5018335,73.9414776
Lullanagar_Square_14,48.62,0.749,0,0,90,63,34,0,29,18,22,15,6,3,101,58,29,16,63.789,37,24,0,0,0.93,17/04/19 21:33,18.4873065,73.8856497
Goodluck Square_Cafe_23,47.857,1.565,0,0,82,69,17,0,31,20,24,17,6,4,107,48,29,29,56.519,37,25,0,0,0.936,17/04/19 21:33,18.5343565,73.8260579
Karve Statue Square_5,52.504,0.543,0,0,78,62,29,0,25,16,19,14,8,3,127,72,29,29,62.234,35,24,0,0,0.935,17/04/19 21:33,18.5017272,73.8135954
Rajashri_Shahu_Bus_stand_19,56.152,2.209,0,0,61,45,31,0,27,17,21,14,7,4,73,35,29,0,71.552,35,23,0,0,0.932,17/04/19 21:33,18.4822385,73.8580916
Chitale Bandhu Corner_41,45.928,53.28,0,0,58,42,27,0,30,13,23,11,5,3,124,48,29,29,62.529,37,24,0,0,0.935,17/04/19 21:33,18.51557,73.8243931
PMPML_Bus_Depot_Deccan_15,49.487,10.453,0,0,93,76,19,0,29,18,22,15,8,4,119,47,29,29,74.701,36,24,0,0,0.937,17/04/19 21:33,18.4517156,73.8561703
BopadiSquare_65,54.092,,0,0,62,33,25,0,24,14,20,12,10,4,124,88,29,29,69.277,37,24,0,0,0.937,17/04/19 21:33,18.5594267,73.8286556
Pune Railway Station_28,49.632,6.52,0,0,77,58,25,0,21,13,17,11,8,3,82,46,29,29,74.729,37,24,0,0,0.937,17/04/19 21:33,18.5250661,73.7929274
Goodluck Square_Cafe_23,47.857,1.574,0,0,82,69,17,0,31,20,24,17,6,4,107,48,29,29,56.519,37,25,0,0,0.936,17/04/19 21:49,18.5343565,73.8260579
